"Latitude","Longitude","NRNAME","Protocol","WetlandType","WSite","Site","Year","HFCategory","Area_percent"
52.425117,-113.107147,"Parkland","Wetland","Marsh","W1275","1275",2011,"Agriculture",48.7222936
52.425117,-113.107147,"Parkland","Wetland","Marsh","W1275","1275",2015,"Agriculture",62.7985125
52.287441,-112.278847,"Parkland","Wetland","Marsh","W1278","1278",2013,"Agriculture",51.0806127
52.019337,-112.946854,"Parkland","Wetland","Marsh","W1333","1333",2011,"Agriculture",25.0998064
52.019337,-112.946854,"Parkland","Wetland","Marsh","W1333","1333",2015,"Agriculture",13.3814167
51.950893,-113.804253,"Parkland","Wetland","Marsh","W1357","1357",2013,"Agriculture",70.9686012
51.934963,-113.583092,"Parkland","Wetland","Marsh","W1358","1358",2013,"Agriculture",75.4929668
51.837631,-113.303398,"Parkland","Wetland","Marsh","W1359","1359",2014,"Agriculture",62.9932101
51.835041,-112.96685,"Parkland","Wetland","Marsh","W1360","1360",2014,"Agriculture",82.2644456
51.787006,-114.146881,"Parkland","Wetland","Marsh","W1381","1381",2013,"Agriculture",90.1745222
51.740936,-113.919395,"Parkland","Wetland","Marsh","W1382","1382",2013,"Agriculture",62.3030481
51.733898,-113.641487,"Parkland","Wetland","Marsh","W1383","1383",2013,"Agriculture",46.1289112
51.57692,-114.218719,"Parkland","Wetland","Marsh","W1405","1405",2013,"Agriculture",9.4808039
51.565754,-114.0187,"Parkland","Wetland","Marsh","W1406","1406",2013,"Agriculture",74.8987916
51.035999,-114.128944,"Parkland","Wetland","Marsh","W1472","1472",2010,"Agriculture",0
51.035999,-114.128944,"Parkland","Wetland","Marsh","W1472","1472",2016,"Agriculture",0
50.876835,-114.148911,"Parkland","Wetland","Marsh","W1492","1492",2010,"Agriculture",0
55.265808,-118.930534,"Parkland","Wetland","Marsh","W834","834",2013,"Agriculture",47.2828884
54.068432,-113.534599,"Parkland","Wetland","Marsh","W983","983",2011,"Agriculture",0
53.79871,-110.807312,"Parkland","Wetland","Marsh","W992","992",2014,"Agriculture",53.1857007
53.771446,-110.54866,"Parkland","Wetland","Marsh","W993","993",2014,"Agriculture",54.6387706
52.231152,-110.482674,"Parkland","Wetland","Poor Fen","W1255","1255",2014,"Agriculture",57.77089
56.246216,-117.341248,"Parkland","Wetland","Rich Fen","W649","649",2007,"Agriculture",0
56.246216,-117.341248,"Parkland","Wetland","Rich Fen","W649","649",2015,"Agriculture",0
53.680462,-113.307594,"Parkland","Wetland","Shallow Lake","W1051","1051",2011,"Agriculture",18.1547597
53.154987,-110.481522,"Parkland","Wetland","Shallow Lake","W1094","1094",2011,"Agriculture",63.9912005
53.305931,-113.126549,"Parkland","Wetland","Shallow Lake","W1118","1118",2007,"Agriculture",32.1185427
52.982647,-110.506638,"Parkland","Wetland","Shallow Lake","W1127","1127",2011,"Agriculture",92.6368237
52.911358,-111.092903,"Parkland","Wetland","Shallow Lake","W1157","1157",2011,"Agriculture",90.1575528
52.850491,-110.611206,"Parkland","Wetland","Shallow Lake","W1159","1159",2011,"Agriculture",76.9769294
52.620422,-110.348671,"Parkland","Wetland","Shallow Lake","W1193","1193",2014,"Agriculture",94.9724168
52.549477,-110.093994,"Parkland","Wetland","Shallow Lake","W1194","1194",2014,"Agriculture",0
52.414051,-110.432747,"Parkland","Wetland","Shallow Lake","W1225","1225",2014,"Agriculture",52.2739377
52.411137,-110.134407,"Parkland","Wetland","Shallow Lake","W1226","1226",2014,"Agriculture",52.8269814
52.224518,-110.166168,"Parkland","Wetland","Shallow Lake","W1256","1256",2014,"Agriculture",90.4575739
51.671181,-113.333687,"Parkland","Wetland","Shallow Lake","W1384","1384",2014,"Agriculture",63.813005
55.209026,-118.61084,"Parkland","Wetland","Shallow Lake","W835","835",2013,"Agriculture",0
53.439003,-111.241508,"Parkland","Wetland","Shallow Lake","OGW-1058-1","OG-1058-1",2011,"Agriculture",57.6252979
53.164841,-111.919342,"Parkland","Wetland","Shallow Lake","OGW-1122-1","OG-1122-1",2011,"Agriculture",31.6439767
53.057522,-110.746841,"Parkland","Wetland","Shallow Lake","OGW-1126-1","OG-1126-1",2011,"Agriculture",13.0352254
53.137333,-113.142067,"Parkland","Wetland","Shallow Lake","OGW-1150-1","OG-1150-1",2011,"Agriculture",0
52.964119,-111.701576,"Parkland","Wetland","Shallow Lake","OGW-1155-1","OG-1155-1",2011,"Agriculture",0
52.711926,-111.237335,"Parkland","Wetland","Shallow Lake","OGW-1190-1","OG-1190-1",2011,"Agriculture",0
52.66613,-110.693031,"Parkland","Wetland","Shallow Lake","OGW-1192-1","OG-1192-1",2011,"Agriculture",0
52.514893,-112.811302,"Parkland","Wetland","Shallow Lake","OGW-1247-1","OG-1247-1",2011,"Agriculture",0
52.052853,-113.565216,"Parkland","Wetland","Shallow Lake","OGW-1331-1","OG-1331-1",2011,"Agriculture",0
52.081928,-113.257729,"Parkland","Wetland","Shallow Lake","OGW-1332-1","OG-1332-1",2011,"Agriculture",0
51.138451,-114.706436,"Parkland","Wetland","Shallow Lake","OGW-1470-1","OG-1470-1",2011,"Agriculture",0
49.191238,-113.802986,"Parkland","Wetland","Shallow Lake","OGW-1649-1","OG-1649-1",2013,"Agriculture",0
53.557827,-111.814735,"Parkland","Wetland","Wet Meadow","W1056","1056",2011,"Agriculture",71.7344509
53.557827,-111.814735,"Parkland","Wetland","Wet Meadow","W1056","1056",2015,"Agriculture",73.44746
53.439003,-111.241508,"Parkland","Wetland","Wet Meadow","W1058","1058",2011,"Agriculture",0
53.439003,-111.241508,"Parkland","Wetland","Wet Meadow","W1058","1058",2015,"Agriculture",53.255025
53.137333,-113.142067,"Parkland","Wetland","Wet Meadow","W1150","1150",2011,"Agriculture",86.0908535
53.137333,-113.142067,"Parkland","Wetland","Wet Meadow","W1150","1150",2015,"Agriculture",58.2261469
52.711926,-111.237335,"Parkland","Wetland","Wet Meadow","W1190","1190",2008,"Agriculture",73.767869
52.711926,-111.237335,"Parkland","Wetland","Wet Meadow","W1190","1190",2015,"Agriculture",60.9050146
52.651737,-110.923225,"Parkland","Wetland","Wet Meadow","W1191","1191",2008,"Agriculture",50.9599795
52.651737,-110.923225,"Parkland","Wetland","Wet Meadow","W1191","1191",2015,"Agriculture",36.7886266
52.66613,-110.693031,"Parkland","Wetland","Wet Meadow","W1192","1192",2008,"Agriculture",0
52.66613,-110.693031,"Parkland","Wetland","Wet Meadow","W1192","1192",2015,"Agriculture",0
52.555283,-111.23951,"Parkland","Wetland","Wet Meadow","W1222","1222",2008,"Agriculture",91.5099828
52.555283,-111.23951,"Parkland","Wetland","Wet Meadow","W1222","1222",2015,"Agriculture",79.3704484
52.49675,-110.988373,"Parkland","Wetland","Wet Meadow","W1223","1223",2008,"Agriculture",21.182865
52.49675,-110.988373,"Parkland","Wetland","Wet Meadow","W1223","1223",2015,"Agriculture",26.6285844
52.503891,-110.730148,"Parkland","Wetland","Wet Meadow","W1224","1224",2008,"Agriculture",93.3223834
52.503891,-110.730148,"Parkland","Wetland","Wet Meadow","W1224","1224",2015,"Agriculture",79.1110224
52.371078,-111.317314,"Parkland","Wetland","Wet Meadow","W1252B","1252B",2015,"Agriculture",42.0764563
52.314011,-110.770378,"Parkland","Wetland","Wet Meadow","W1254B","1254B",2015,"Agriculture",9.3075653
52.387444,-112.824402,"Parkland","Wetland","Wet Meadow","W1276","1276",2011,"Agriculture",93.8585304
52.387444,-112.824402,"Parkland","Wetland","Wet Meadow","W1276","1276",2015,"Agriculture",94.311245
52.347122,-112.548943,"Parkland","Wetland","Wet Meadow","W1277","1277",2009,"Agriculture",30.5086974
52.347122,-112.548943,"Parkland","Wetland","Wet Meadow","W1277","1277",2015,"Agriculture",30.6722104
52.236301,-113.1819,"Parkland","Wetland","Wet Meadow","W1303","1303",2009,"Agriculture",78.8312083
52.236301,-113.1819,"Parkland","Wetland","Wet Meadow","W1303","1303",2015,"Agriculture",73.2711124
52.170185,-112.893677,"Parkland","Wetland","Wet Meadow","W1304","1304",2011,"Agriculture",0
52.170185,-112.893677,"Parkland","Wetland","Wet Meadow","W1304","1304",2015,"Agriculture",75.6746741
52.124207,-112.581192,"Parkland","Wetland","Wet Meadow","W1305","1305",2015,"Agriculture",63.4787186
52.081928,-113.257729,"Parkland","Wetland","Wet Meadow","W1332","1332",2011,"Agriculture",53.1482965
52.081928,-113.257729,"Parkland","Wetland","Wet Meadow","W1332","1332",2015,"Agriculture",51.7621851
51.991528,-112.685448,"Parkland","Wetland","Wet Meadow","W1334","1334",2011,"Agriculture",9.9445392
51.991528,-112.685448,"Parkland","Wetland","Wet Meadow","W1334","1334",2015,"Agriculture",29.5566068
51.459274,-114.296379,"Parkland","Wetland","Wet Meadow","W1428","1428",2010,"Agriculture",0
51.459274,-114.296379,"Parkland","Wetland","Wet Meadow","W1428","1428",2016,"Agriculture",0
51.242962,-114.37545,"Parkland","Wetland","Wet Meadow","W1450","1450",2010,"Agriculture",0
51.242962,-114.37545,"Parkland","Wetland","Wet Meadow","W1450","1450",2016,"Agriculture",0
51.064228,-114.419464,"Parkland","Wetland","Wet Meadow","W1471","1471",2011,"Agriculture",8.9597541
51.064228,-114.419464,"Parkland","Wetland","Wet Meadow","W1471","1471",2016,"Agriculture",10.5361177
50.876835,-114.148911,"Parkland","Wetland","Wet Meadow","W1492B","1492B",2015,"Agriculture",52.205032
50.696735,-114.247803,"Parkland","Wetland","Wet Meadow","W1511","1511",2009,"Agriculture",12.3814358
50.696735,-114.247803,"Parkland","Wetland","Wet Meadow","W1511","1511",2015,"Agriculture",13.7485713
53.117416,-117.186401,"Rocky Mountain","Terrestrial","Bog","1202","1202",2010,"Agriculture",0
54.434975,-119.971832,"Rocky Mountain","Terrestrial","Poor Fen","995","995",2011,"Agriculture",0
50.704277,-114.488518,"Rocky Mountain","Terrestrial","Rich Fen","1510","1510",2009,"Agriculture",21.3867551043659
50.704277,-114.488518,"Rocky Mountain","Terrestrial","Rich Fen","1510","1510",2015,"Agriculture",21.385251362627
50.551044,-114.469887,"Rocky Mountain","Terrestrial","Rich Fen","1529","1529",2009,"Agriculture",0
50.551044,-114.469887,"Rocky Mountain","Terrestrial","Rich Fen","1529","1529",2015,"Agriculture",0
50.91288,-114.430405,"Rocky Mountain","Terrestrial","Wet Meadow","1491","1491",2009,"Agriculture",39.5130319887132
50.91288,-114.430405,"Rocky Mountain","Terrestrial","Wet Meadow","1491","1491",2015,"Agriculture",39.5176998022769
54.213634,-119.750648,"Rocky Mountain","Wetland","Bog","W1030","1030",2011,"Agriculture",0
52.760242,-117.170143,"Rocky Mountain","Wetland","Marsh","W1261","1261",2011,"Agriculture",0
50.704277,-114.488518,"Rocky Mountain","Wetland","Marsh","W1510","1510",2009,"Agriculture",47.0277092
50.704277,-114.488518,"Rocky Mountain","Wetland","Marsh","W1510","1510",2015,"Agriculture",48.7675142
49.631435,-110.293648,"Rocky Mountain","Wetland","Marsh","W1580","1580",2012,"Agriculture",0
53.183056,-117.467247,"Rocky Mountain","Wetland","Poor Fen","W1201","1201",2011,"Agriculture",0
53.117416,-117.186401,"Rocky Mountain","Wetland","Poor Fen","W1202","1202",2010,"Agriculture",0
52.969749,-117.215393,"Rocky Mountain","Wetland","Poor Fen","W1232","1232",2011,"Agriculture",0
52.951374,-116.918106,"Rocky Mountain","Wetland","Poor Fen","W1233","1233",2011,"Agriculture",0
52.799728,-116.950195,"Rocky Mountain","Wetland","Poor Fen","W1262","1262",2011,"Agriculture",0
54.434975,-119.971832,"Rocky Mountain","Wetland","Poor Fen","W995","995",2011,"Agriculture",0
54.385773,-119.370354,"Rocky Mountain","Wetland","Poor Fen","W997","997",2011,"Agriculture",0
53.568523,-118.216782,"Rocky Mountain","Wetland","Shallow Lake","W1133","1133",2008,"Agriculture",0
53.542233,-117.69146,"Rocky Mountain","Wetland","Shallow Lake","W1135","1135",2008,"Agriculture",0
52.991432,-117.452957,"Rocky Mountain","Wetland","Shallow Lake","W1231","1231",2011,"Agriculture",0
52.82333,-117.458916,"Rocky Mountain","Wetland","Shallow Lake","W1260","1260",2011,"Agriculture",0
49.631435,-110.293648,"Rocky Mountain","Wetland","Shallow Lake","OGW-1580-1","OG-1580-1",2013,"Agriculture",0
50.91288,-114.430405,"Rocky Mountain","Wetland","Wet Meadow","W1491","1491",2009,"Agriculture",69.3769072
50.91288,-114.430405,"Rocky Mountain","Wetland","Wet Meadow","W1491","1491",2015,"Agriculture",66.3373523
50.551044,-114.469887,"Rocky Mountain","Wetland","Wet Meadow","W1529","1529",2009,"Agriculture",15.1140734
50.551044,-114.469887,"Rocky Mountain","Wetland","Wet Meadow","W1529","1529",2015,"Agriculture",15.0375482
53.872318,-112.986923,"Boreal","Terrestrial","Bog","1018","1018",2011,"Commercial and Industrial",0
53.71125,-114.873329,"Boreal","Terrestrial","Bog","1079","1079",2013,"Commercial and Industrial",0
59.304123,-114.945435,"Boreal","Terrestrial","Bog","111","111",2013,"Commercial and Industrial",0
59.279404,-114.582375,"Boreal","Terrestrial","Bog","112","112",2013,"Commercial and Industrial",0
59.245296,-114.18441,"Boreal","Terrestrial","Bog","113","113",2013,"Commercial and Industrial",0
53.104702,-114.714417,"Boreal","Terrestrial","Bog","1178","1178",2013,"Commercial and Industrial",0
53.104702,-114.714417,"Boreal","Terrestrial","Bog","1178","1178",2014,"Commercial and Industrial",0
59.447678,-119.101288,"Boreal","Terrestrial","Bog","128","128",2014,"Commercial and Industrial",0
59.869965,-112.579437,"Boreal","Terrestrial","Bog","13","13",2009,"Commercial and Industrial",0
59.869965,-112.579437,"Boreal","Terrestrial","Bog","13","13",2016,"Commercial and Industrial",0
59.796967,-112.230896,"Boreal","Terrestrial","Bog","14","14",2009,"Commercial and Industrial",0
59.796967,-112.230896,"Boreal","Terrestrial","Bog","14","14",2016,"Commercial and Industrial",0
59.255928,-119.221596,"Boreal","Terrestrial","Bog","157","157",2014,"Commercial and Industrial",0
59.227409,-118.438774,"Boreal","Terrestrial","Bog","159","159",2014,"Commercial and Industrial",0
59.105827,-117.153389,"Boreal","Terrestrial","Bog","163","163",2012,"Commercial and Industrial",0
59.125423,-116.707664,"Boreal","Terrestrial","Bog","164","164",2012,"Commercial and Industrial",0
59.085716,-116.429916,"Boreal","Terrestrial","Bog","165","165",2012,"Commercial and Industrial",0
58.5611,-110.643715,"Boreal","Terrestrial","Bog","182","182",2012,"Commercial and Industrial",0
58.5611,-110.643715,"Boreal","Terrestrial","Bog","182","182",2013,"Commercial and Industrial",0
59.08355,-119.146049,"Boreal","Terrestrial","Bog","186","186",2014,"Commercial and Industrial",0
58.978397,-117.153389,"Boreal","Terrestrial","Bog","192","192",2012,"Commercial and Industrial",0
58.878773,-116.427071,"Boreal","Terrestrial","Bog","194","194",2013,"Commercial and Industrial",0
58.3046,-110.380775,"Boreal","Terrestrial","Bog","212","212",2012,"Commercial and Industrial",0
58.3046,-110.380775,"Boreal","Terrestrial","Bog","212","212",2013,"Commercial and Industrial",0
58.28754,-110.057426,"Boreal","Terrestrial","Bog","213","213",2013,"Commercial and Industrial",0
58.868587,-119.264351,"Boreal","Terrestrial","Bog","216","216",2007,"Commercial and Industrial",0
58.699387,-116.201263,"Boreal","Terrestrial","Bog","225","225",2014,"Commercial and Industrial",0
58.374332,-112.436066,"Boreal","Terrestrial","Bog","236","236",2016,"Commercial and Industrial",0
58.276688,-111.740158,"Boreal","Terrestrial","Bog","238","238",2013,"Commercial and Industrial",0
58.639572,-118.591812,"Boreal","Terrestrial","Bog","248","248",2007,"Commercial and Industrial",0
58.205688,-112.512741,"Boreal","Terrestrial","Bog","266","266",2016,"Commercial and Industrial",0
58.522884,-118.900536,"Boreal","Terrestrial","Bog","277","277",2007,"Commercial and Industrial",0
57.974468,-111.857712,"Boreal","Terrestrial","Bog","298","298",2013,"Commercial and Industrial",0
57.931255,-113.273994,"Boreal","Terrestrial","Bog","323","323",2010,"Commercial and Industrial",0
57.931255,-113.273994,"Boreal","Terrestrial","Bog","323","323",2016,"Commercial and Industrial",0
57.876133,-113.004417,"Boreal","Terrestrial","Bog","324","324",2010,"Commercial and Industrial",0
57.876133,-113.004417,"Boreal","Terrestrial","Bog","324","324",2016,"Commercial and Industrial",0
57.861206,-112.580597,"Boreal","Terrestrial","Bog","325","325",2010,"Commercial and Industrial",0
57.861206,-112.580597,"Boreal","Terrestrial","Bog","325","325",2016,"Commercial and Industrial",0
57.810936,-112.311165,"Boreal","Terrestrial","Bog","326","326",2014,"Commercial and Industrial",0
57.788807,-111.969208,"Boreal","Terrestrial","Bog","327","327",2014,"Commercial and Industrial",0
57.578438,-110.360809,"Boreal","Terrestrial","Bog","332","332",2011,"Commercial and Industrial",0
57.578438,-110.360809,"Boreal","Terrestrial","Bog","332","332",2013,"Commercial and Industrial",0
57.685524,-112.631378,"Boreal","Terrestrial","Bog","354","354",2010,"Commercial and Industrial",0
57.685524,-112.631378,"Boreal","Terrestrial","Bog","354","354",2016,"Commercial and Industrial",0
57.375259,-110.357719,"Boreal","Terrestrial","Bog","361","361",2011,"Commercial and Industrial",0
57.375259,-110.357719,"Boreal","Terrestrial","Bog","361","361",2013,"Commercial and Industrial",0
57.372757,-111.760498,"Boreal","Terrestrial","Bog","387","387",2014,"Commercial and Industrial",0
57.268986,-110.721565,"Boreal","Terrestrial","Bog","390","390",2007,"Commercial and Industrial",0
57.268986,-110.721565,"Boreal","Terrestrial","Bog","390","390",2015,"Commercial and Industrial",0
57.260525,-110.455292,"Boreal","Terrestrial","Bog","391","391",2011,"Commercial and Industrial",0
57.260525,-110.455292,"Boreal","Terrestrial","Bog","391","391",2013,"Commercial and Industrial",0
57.508667,-115.175079,"Boreal","Terrestrial","Bog","407","407",2013,"Commercial and Industrial",0
57.492027,-114.845024,"Boreal","Terrestrial","Bog","408","408",2013,"Commercial and Industrial",0
59.946846,-119.345093,"Boreal","Terrestrial","Bog","41","41",2014,"Commercial and Industrial",0
57.38126,-113.492157,"Boreal","Terrestrial","Bog","412","412",2008,"Commercial and Industrial",0
57.38126,-113.492157,"Boreal","Terrestrial","Bog","412","412",2015,"Commercial and Industrial",0
57.294983,-112.846794,"Boreal","Terrestrial","Bog","414","414",2008,"Commercial and Industrial",0
57.294983,-112.846794,"Boreal","Terrestrial","Bog","414","414",2015,"Commercial and Industrial",0
57.246872,-112.510162,"Boreal","Terrestrial","Bog","415","415",2011,"Commercial and Industrial",0
57.246872,-112.510162,"Boreal","Terrestrial","Bog","415","415",2013,"Commercial and Industrial",0
57.150703,-111.222115,"Boreal","Terrestrial","Bog","419","419",2013,"Commercial and Industrial",0
57.12814,-110.874931,"Boreal","Terrestrial","Bog","420","420",2013,"Commercial and Industrial",0
57.056065,-110.574104,"Boreal","Terrestrial","Bog","421","421",2012,"Commercial and Industrial",0
57.056065,-110.574104,"Boreal","Terrestrial","Bog","421","421",2013,"Commercial and Industrial",0
57.572441,-118.473648,"Boreal","Terrestrial","Bog","427","427",2012,"Commercial and Industrial",0
