"Latitude","Longitude","NRNAME","Protocol","WetlandType","WSite","Site","Year","Species","PA"
55.488499,-116.908836,"Boreal","Wetland","Shallow Lake","W776","776",2013,"Equisetum arvense",1
55.483208,-116.593346,"Boreal","Wetland","Bog","W777","777",2013,"Rumex occidentalis",1
55.454884,-116.301064,"Boreal","Wetland","Bog","W778","778",2013,"Rumex occidentalis",1
55.251911,-114.198654,"Boreal","Wetland","Poor Fen","W785","785",2014,"Calla palustris",1
55.239887,-113.804993,"Boreal","Wetland","Poor Fen","W786","786",2014,"Drosera rotundifolia",1
55.188187,-113.51355,"Boreal","Wetland","Bog","W787","787",2014,"Scutellaria galericulata",1
55.034576,-112.233109,"Boreal","Wetland","Rich Fen","W791","791",2015,"Ceratophyllum demersum",1
55.02652,-112.013039,"Boreal","Wetland","Rich Fen","W792","792",2015,"Nuphar variegata",1
54.976463,-111.730118,"Boreal","Wetland","Wet Meadow","W793","793",2015,"Persicaria amphibia",1
54.970066,-111.336494,"Boreal","Wetland","Wet Meadow","W794","794",2012,"Calla palustris",1
59.741611,-110.100601,"Canadian Shield","Wetland","Poor Fen","W8","8",2013,"Lycopodium annotinum",1
55.43932,-118.893852,"Foothills","Wetland","Shallow Lake","W802","802",2013,"Lonicera involucrata",1
55.431545,-118.535416,"Boreal","Wetland","Shallow Lake","W803","803",2013,"Rumex fueginus",1
55.365131,-118.21962,"Boreal","Wetland","Marsh","W804","804",2013,"Salix serissima",1
55.339794,-117.020355,"Boreal","Wetland","Marsh","W808","808",2013,"Equisetum arvense",1
55.315441,-116.686966,"Boreal","Wetland","Marsh","W809","809",2013,"Scutellaria galericulata",1
55.281036,-116.385315,"Boreal","Wetland","Shallow Lake","W810","810",2013,"Equisetum arvense",1
55.082214,-114.16217,"Boreal","Wetland","Marsh","W817","817",2014,"Persicaria amphibia",1
55.047272,-113.870064,"Boreal","Wetland","Poor Fen","W818","818",2014,"Equisetum fluviatile",1
55.018139,-113.568703,"Boreal","Wetland","Swamp","W819","819",2014,"Lemna turionifera",1
59.492878,-114.793625,"Boreal","Wetland","Bog","W82","82",2013,"Cardamine pensylvanica",1
54.883816,-112.384628,"Boreal","Wetland","Wet Meadow","W823","823",2015,"Scutellaria galericulata",1
54.850914,-112.009575,"Boreal","Wetland","Wet Meadow","W824","824",2015,"Lemna turionifera",1
54.811955,-111.665276,"Boreal","Wetland","Wet Meadow","W825","825",2015,"Rorippa palustris",1
54.784748,-111.481438,"Boreal","Wetland","Marsh","W826","826",2012,"Persicaria amphibia",1
54.737556,-111.114609,"Boreal","Wetland","Rich Fen","W827","827",2016,"Nuphar variegata",1
54.705143,-110.820778,"Boreal","Wetland","Wet Meadow","W828","828",2012,"Equisetum hyemale",1
54.672474,-110.546539,"Boreal","Wetland","Marsh","W829","829",2012,"Equisetum fluviatile",1
59.460358,-114.442337,"Boreal","Wetland","Shallow Lake","W83","83",2013,"Equisetum fluviatile",1
54.632225,-110.175346,"Boreal","Wetland","Marsh","W830","830",2013,"Equisetum fluviatile",1
55.265808,-118.930534,"Parkland","Wetland","Marsh","W834","834",2013,"Lemna turionifera",1
55.209026,-118.61084,"Parkland","Wetland","Shallow Lake","W835","835",2013,"Mentha arvensis",1
55.206089,-118.290535,"Boreal","Wetland","Marsh","W836","836",2013,"Rumex fueginus",1
59.458614,-114.166542,"Boreal","Wetland","Bog","W84","84",2013,"Typha latifolia",1
55.110153,-117.031487,"Boreal","Wetland","Poor Fen","W840","840",2013,"Lemna turionifera",1
55.119804,-116.738426,"Boreal","Wetland","Bog","W841","841",2013,"Drosera rotundifolia",1
55.067348,-116.368378,"Boreal","Wetland","Poor Fen","W842","842",2013,"Equisetum fluviatile",1
54.870182,-114.268692,"Boreal","Wetland","Shallow Lake","W849","849",2014,"Equisetum fluviatile",1
54.858162,-113.977287,"Boreal","Wetland","Poor Fen","W850","850",2014,"Equisetum hyemale",1
54.841652,-113.643242,"Boreal","Wetland","Marsh","W851","851",2014,"Scutellaria galericulata",1
54.682022,-112.363113,"Boreal","Wetland","Wet Meadow","W855","855",2015,"Scutellaria galericulata",1
54.657631,-112.058853,"Boreal","Wetland","Wet Meadow","W856","856",2015,"Rumex fueginus",1
54.640965,-111.759758,"Boreal","Wetland","Wet Meadow","W857","857",2015,"Rumex occidentalis",1
54.61285,-111.486748,"Boreal","Wetland","Wet Meadow","W858","858",2012,"Rumex occidentalis",1
54.523682,-111.148102,"Boreal","Wetland","Rich Fen","W859","859",2012,"Equisetum fluviatile",1
54.539394,-110.877342,"Boreal","Wetland","Wet Meadow","W860","860",2012,"Persicaria amphibia",1
54.463287,-110.591125,"Boreal","Wetland","Marsh","W861","861",2012,"Lemna turionifera",1
54.404869,-110.262115,"Boreal","Wetland","Marsh","W862","862",2013,"Scutellaria galericulata",1
55.065437,-118.975967,"Boreal","Wetland","Marsh","W866","866",2008,"Scutellaria galericulata",1
55.093342,-118.651749,"Boreal","Wetland","Bog","W867","867",2008,"Equisetum hyemale",1
55.059719,-118.335739,"Boreal","Wetland","Bog","W868","868",2008,"Comarum palustre",1
54.906899,-116.155487,"Foothills","Wetland","Bog","W875","875",2010,"Equisetum fluviatile",1
54.877594,-115.831787,"Foothills","Wetland","Marsh","W876","876",2010,"Juncus filiformis",1
54.82724,-115.563065,"Foothills","Wetland","Poor Fen","W877","877",2010,"Scutellaria galericulata",1
54.708691,-114.23317,"Boreal","Wetland","Marsh","W881","881",2009,"Equisetum fluviatile",1
54.677731,-114.044724,"Boreal","Wetland","Marsh","W882","882",2009,"Hippuris vulgaris",1
54.669357,-113.595978,"Boreal","Wetland","Bog","W883","883",2009,"Rumex occidentalis",1
54.515881,-112.468384,"Boreal","Wetland","Swamp","W887","887",2014,"Lemna turionifera",1
54.470558,-112.165871,"Boreal","Wetland","Marsh","W888","888",2014,"Lemna turionifera",1
54.434608,-111.914276,"Boreal","Wetland","Marsh","W889","889",2014,"Rumex occidentalis",1
54.431137,-111.544334,"Boreal","Wetland","Wet Meadow","W890","890",2010,"Typha latifolia",1
54.3843,-111.243111,"Boreal","Wetland","Wet Meadow","W891","891",2010,"Erysimum cheiranthoides",1
54.366241,-110.994919,"Boreal","Wetland","Wet Meadow","W892","892",2010,"Persicaria lapathifolia",1
54.279354,-110.610153,"Boreal","Wetland","Marsh","W893","893",2014,"Persicaria amphibia",1
54.2005,-110.043304,"Boreal","Wetland","Swamp","W895","895",2014,"Persicaria amphibia",1
54.89819,-118.988976,"Boreal","Wetland","Marsh","W899","899",2008,"Rumex occidentalis",1
54.854778,-118.700951,"Boreal","Wetland","Bog","W900","900",2008,"Drosera rotundifolia",1
54.889511,-118.296112,"Boreal","Wetland","Bog","W901","901",2008,"Rhododendron groenlandicum",1
54.71682,-116.154747,"Foothills","Wetland","Bog","W908","908",2010,"Epilobium palustre",1
54.68285,-115.836937,"Foothills","Wetland","Bog","W909","909",2010,"Equisetum hyemale",1
59.212379,-111.772346,"Boreal","Wetland","Wet Meadow","W91","91",2011,"Equisetum hyemale",1
54.686611,-115.556122,"Foothills","Wetland","Poor Fen","W910","910",2010,"Equisetum fluviatile",1
54.531624,-114.361832,"Boreal","Wetland","Shallow Lake","W914","914",2009,"Equisetum fluviatile",1
54.49514,-113.989128,"Boreal","Wetland","Marsh","W915","915",2009,"Lemna turionifera",1
54.491386,-113.665222,"Boreal","Wetland","Shallow Lake","W916","916",2009,"Equisetum fluviatile",1
59.18782,-111.372108,"Canadian Shield","Wetland","Swamp","W92","92",2011,"Equisetum fluviatile",1
54.35503,-112.469894,"Boreal","Wetland","Marsh","W920","920",2014,"Equisetum fluviatile",1
54.30624,-112.183655,"Boreal","Wetland","Marsh","W921","921",2014,"Rumex occidentalis",1
54.284721,-111.918694,"Boreal","Wetland","Marsh","W922","922",2014,"Scutellaria galericulata",1
54.233109,-111.660652,"Boreal","Wetland","Wet Meadow","W923","923",2010,"Lemna trisulca",1
54.236469,-111.340385,"Boreal","Wetland","Wet Meadow","W924","924",2010,"Persicaria lapathifolia",1
54.163403,-110.990196,"Boreal","Wetland","Wet Meadow","W925","925",2010,"Typha latifolia",1
54.081009,-110.451973,"Boreal","Wetland","Marsh","W927","927",2014,"Equisetum pratense",1
54.0588,-110.071587,"Boreal","Wetland","Marsh","W928","928",2014,"Nuphar variegata",1
59.160793,-111.064606,"Canadian Shield","Wetland","Poor Fen","W93","93",2011,"Equisetum hyemale",1
54.716377,-119.043129,"Foothills","Wetland","Marsh","W932","932",2008,"Equisetum fluviatile",1
54.722633,-118.658981,"Foothills","Wetland","Shallow Lake","W933","933",2008,"Persicaria amphibia",1
54.686821,-118.419434,"Foothills","Wetland","Bog","W934","934",2008,"Carex lasiocarpa",1
59.114807,-110.680214,"Canadian Shield","Wetland","Bog","W94","94",2014,"Equisetum fluviatile",1
54.548,-116.261368,"Foothills","Wetland","Poor Fen","W941","941",2010,"Equisetum hyemale",1
54.501518,-115.896027,"Foothills","Wetland","Bog","W942","942",2010,"Comarum palustre",1
54.452568,-115.63842,"Foothills","Wetland","Poor Fen","W943","943",2010,"Equisetum sylvaticum",1
54.345501,-114.447365,"Boreal","Wetland","Marsh","W947","947",2009,"Lemna turionifera",1
54.330906,-114.030411,"Boreal","Wetland","Marsh","W948","948",2009,"Alisma triviale",1
54.293087,-113.779305,"Boreal","Wetland","Marsh","W949","949",2009,"Lemna turionifera",1
59.065983,-110.411041,"Boreal","Wetland","Bog","W95","95",2014,"Nuphar variegata",1
54.191296,-112.577133,"Boreal","Wetland","Marsh","W953","953",2014,"Equisetum arvense",1
54.135212,-112.3311,"Boreal","Wetland","Marsh","W954","954",2014,"Lemna turionifera",1
54.127819,-111.966194,"Boreal","Wetland","Marsh","W955","955",2014,"Scutellaria galericulata",1
54.045712,-111.691193,"Boreal","Wetland","Marsh","W956","956",2011,"Persicaria amphibia",1
54.041615,-111.403084,"Boreal","Wetland","Wet Meadow","W957","957",2010,"Rorippa palustris",1
53.975182,-111.109261,"Boreal","Wetland","Wet Meadow","W958","958",2011,"Lemna trisulca",1
53.926502,-110.809654,"Boreal","Wetland","Swamp","W959","959",2014,"Lemna trisulca",1
59.053726,-110.027939,"Boreal","Wetland","Marsh","W96","96",2014,"Equisetum fluviatile",1
53.946247,-110.475677,"Boreal","Wetland","Swamp","W960","960",2014,"Lemna turionifera",1
53.864643,-110.222214,"Boreal","Wetland","Marsh","W961","961",2014,"Typha latifolia",1
54.556538,-119.940193,"Foothills","Wetland","Poor Fen","W962","962",2011,"Equisetum hyemale",1
54.568817,-119.633614,"Foothills","Wetland","Poor Fen","W963","963",2011,"Salix planifolia",1
54.558941,-119.280182,"Foothills","Wetland","Poor Fen","W964","964",2011,"Equisetum arvense",1
54.498886,-118.141922,"Foothills","Wetland","Bog","W968","968",2011,"Drosera anglica",1
54.439407,-117.763863,"Foothills","Wetland","Shallow Lake","W969","969",2011,"Equisetum arvense",1
59.663017,-119.780594,"Boreal","Wetland","Bog","W97","97",2014,"Equisetum sylvaticum",1
54.465412,-117.456635,"Foothills","Wetland","Bog","W970","970",2011,"Equisetum fluviatile",1
54.329117,-116.306122,"Foothills","Wetland","Poor Fen","W974","974",2008,"Salix pedicellaris",1
54.32518,-115.914856,"Foothills","Wetland","Marsh","W975","975",2008,"Rumex occidentalis",1
54.28257,-115.62278,"Foothills","Wetland","Poor Fen","W976","976",2008,"Rumex occidentalis",1
59.598625,-119.478241,"Boreal","Wetland","Bog","W98","98",2014,"Lemna turionifera",1
54.068432,-113.534599,"Parkland","Wetland","Marsh","W983","983",2011,"Lemna turionifera",1
54.054386,-113.208633,"Boreal","Wetland","Marsh","W984","984",2011,"Lemna turionifera",1
54.028,-112.908401,"Boreal","Wetland","Marsh","W985","985",2011,"Salix exigua",1
53.857868,-111.749352,"Boreal","Wetland","Marsh","W989","989",2011,"Sagittaria cuneata",1
53.872204,-111.464218,"Boreal","Wetland","Wet Meadow","W990","990",2011,"Lemna trisulca",1
53.823879,-111.167091,"Boreal","Wetland","Marsh","W991","991",2011,"Lemna turionifera",1
53.79871,-110.807312,"Parkland","Wetland","Marsh","W992","992",2014,"Lemna trisulca",1
53.771446,-110.54866,"Parkland","Wetland","Marsh","W993","993",2014,"Persicaria amphibia",1
53.726601,-110.260529,"Boreal","Wetland","Marsh","W994","994",2014,"Lemna trisulca",1
54.434975,-119.971832,"Rocky Mountain","Wetland","Poor Fen","W995","995",2011,"Equisetum arvense",1
54.393799,-119.614182,"Foothills","Wetland","Poor Fen","W996","996",2011,"Cystopteris fragilis",1
54.385773,-119.370354,"Rocky Mountain","Wetland","Poor Fen","W997","997",2011,"Equisetum arvense",1
53.622387,-112.752403,"Boreal","Wetland","Shallow Lake","OGW-1053-1","OG-1053-1",2011,"Lemna turionifera",1
53.439003,-111.241508,"Parkland","Wetland","Shallow Lake","OGW-1058-1","OG-1058-1",2011,"Scutellaria galericulata",1
53.304234,-112.840141,"Boreal","Wetland","Shallow Lake","OGW-1119-1","OG-1119-1",2011,"Urtica dioica",1
53.164841,-111.919342,"Parkland","Wetland","Shallow Lake","OGW-1122-1","OG-1122-1",2011,"Schoenoplectus tabernaemontani",1
53.057522,-110.746841,"Parkland","Wetland","Shallow Lake","OGW-1126-1","OG-1126-1",2011,"Symphoricarpos occidentalis",1
53.137333,-113.142067,"Parkland","Wetland","Shallow Lake","OGW-1150-1","OG-1150-1",2011,"Lemna turionifera",1
52.964119,-111.701576,"Parkland","Wetland","Shallow Lake","OGW-1155-1","OG-1155-1",2011,"Lemna trisulca",1
52.711926,-111.237335,"Parkland","Wetland","Shallow Lake","OGW-1190-1","OG-1190-1",2011,"Rumex crispus",1
52.66613,-110.693031,"Parkland","Wetland","Shallow Lake","OGW-1192-1","OG-1192-1",2011,"Equisetum pratense",1
52.514893,-112.811302,"Parkland","Wetland","Shallow Lake","OGW-1247-1","OG-1247-1",2011,"Calamagrostis stricta",1
59.447678,-119.101288,"Boreal","Wetland","Shallow Lake","OGW-128-1","OG-128-1",2013,"Myrica gale",1
52.052853,-113.565216,"Parkland","Wetland","Shallow Lake","OGW-1331-1","OG-1331-1",2011,"Persicaria amphibia",1
52.081928,-113.257729,"Parkland","Wetland","Shallow Lake","OGW-1332-1","OG-1332-1",2011,"Hordeum jubatum",1
51.33112,-111.985046,"Grassland","Wetland","Shallow Lake","OGW-1413-1","OG-1413-1",2013,"Mentha arvensis",1
51.361668,-113.435425,"Grassland","Wetland","Shallow Lake","OGW-1431-1","OG-1431-1",2013,"Lemna trisulca",1
51.101788,-111.487175,"Grassland","Wetland","Shallow Lake","OGW-1438-1","OG-1438-1",2013,"Persicaria amphibia",1
51.138451,-114.706436,"Parkland","Wetland","Shallow Lake","OGW-1470-1","OG-1470-1",2011,"Persicaria amphibia",1
50.260353,-112.086037,"Grassland","Wetland","Shallow Lake","OGW-1538-1","OG-1538-1",2013,"Lemna turionifera",1
50.018612,-110.142075,"Grassland","Wetland","Shallow Lake","OGW-1545-1","OG-1545-1",2013,"Eleocharis palustris",1
50.155033,-112.915115,"Grassland","Wetland","Shallow Lake","OGW-1553-1","OG-1553-1",2013,"Chenopodium glaucum",1
50.003742,-111.578972,"Grassland","Wetland","Shallow Lake","OGW-1558-1","OG-1558-1",2013,"Alisma gramineum",1
49.925816,-112.371689,"Grassland","Wetland","Shallow Lake","OGW-1572-1","OG-1572-1",2013,"Polygonum aviculare",1
49.81501,-111.638481,"Grassland","Wetland","Shallow Lake","OGW-1575-1","OG-1575-1",2013,"Rosa woodsii",1
49.631435,-110.293648,"Rocky Mountain","Wetland","Shallow Lake","OGW-1580-1","OG-1580-1",2013,"Symphoricarpos occidentalis",1
49.604824,-111.181854,"Grassland","Wetland","Shallow Lake","OGW-1594-1","OG-1594-1",2013,"Chenopodium glaucum",1
49.685371,-113.608124,"Grassland","Wetland","Shallow Lake","OGW-1602-1","OG-1602-1",2013,"Stachys palustris",1
49.642696,-113.042488,"Grassland","Wetland","Shallow Lake","OGW-1604-1","OG-1604-1",2011,"Rumex fueginus",1
49.263149,-110.411758,"Grassland","Wetland","Shallow Lake","OGW-1614-1","OG-1614-1",2013,"Beckmannia syzigachne",1
49.207878,-112.653221,"Grassland","Wetland","Shallow Lake","OGW-1640-1","OG-1640-1",2011,"Potentilla gracilis",1
49.207878,-112.653221,"Grassland","Wetland","Shallow Lake","OGW-1640-2","OG-1640-2",2013,"Potentilla gracilis",1
49.191238,-113.802986,"Parkland","Wetland","Shallow Lake","OGW-1649-1","OG-1649-1",2013,"Eleocharis palustris",1
58.54435,-119.289284,"Boreal","Wetland","Shallow Lake","OGW-276-1","OG-276-1",2013,"Lemna turionifera",1
57.497894,-111.375656,"Boreal","Wetland","Shallow Lake","OGW-358-21","OG-358-21",2015,"Hippuris vulgaris",1
57.268986,-110.721565,"Boreal","Wetland","Shallow Lake","OGW-390-1","OG-390-1",2011,"Triglochin maritima",1
57.196716,-111.562981,"Boreal","Wetland","Shallow Lake","OGW-418-1","OG-418-1",2013,"Calla palustris",1
57.004749,-111.505981,"Boreal","Wetland","Shallow Lake","OGW-448-1","OG-448-1",2013,"Equisetum arvense",1
57.097446,-114.573807,"Boreal","Wetland","Shallow Lake","OGW-469-1","OG-469-1",2011,"Rhododendron groenlandicum",1
57.097446,-114.573807,"Boreal","Wetland","Shallow Lake","OGW-469-2","OG-469-2",2014,"Equisetum arvense",1
57.261295,-119.448982,"Boreal","Wetland","Shallow Lake","OGW-485-1","OG-485-1",2012,"Hippuris vulgaris",1
56.553654,-111.028305,"Boreal","Wetland","Shallow Lake","OGW-511-21","OG-511-21",2015,"Rumex britannica",1
56.841602,-115.998611,"Boreal","Wetland","Shallow Lake","OGW-527-1","OG-527-1",2011,"Carex aquatilis",1
56.744755,-114.707581,"Boreal","Wetland","Shallow Lake","OGW-531-1","OG-531-1",2013,"Calla palustris",1
56.454128,-111.739182,"Boreal","Wetland","Shallow Lake","OGW-540-21","OG-540-21",2015,"Scutellaria galericulata",1
56.405643,-111.113083,"Boreal","Wetland","Shallow Lake","OGW-542-21","OG-542-21",2015,"Chamaedaphne calyculata",1
56.367294,-110.807022,"Boreal","Wetland","Shallow Lake","OGW-543-1","OG-543-1",2012,"Equisetum fluviatile",1
56.670578,-115.698334,"Boreal","Wetland","Shallow Lake","OGW-559-1","OG-559-1",2013,"Myrica gale",1
56.651146,-115.323715,"Boreal","Wetland","Shallow Lake","OGW-560-1","OG-560-1",2013,"Typha latifolia",1
56.242714,-111.523277,"Boreal","Wetland","Shallow Lake","OGW-572-1","OG-572-1",2013,"Equisetum fluviatile",1
56.700062,-118.932564,"Boreal","Wetland","Shallow Lake","OGW-580-1","OG-580-1",2012,"Equisetum hyemale",1
56.700062,-118.932564,"Boreal","Wetland","Shallow Lake","OGW-580-2","OG-580-2",2013,"Calamagrostis canadensis",1
56.663528,-117.947227,"Boreal","Wetland","Shallow Lake","OGW-583-1","OG-583-1",2012,"Rumex occidentalis",1
56.223064,-112.856621,"Boreal","Wetland","Shallow Lake","OGW-599-1","OG-599-1",2014,"Equisetum arvense",1
56.223064,-112.856621,"Boreal","Wetland","Shallow Lake","OGW-599-2","OG-599-2",2014,"Equisetum arvense",1
56.12508,-113.821854,"Boreal","Wetland","Shallow Lake","OGW-628-21","OG-628-21",2015,"Utricularia vulgaris",1
56.092342,-113.575829,"Boreal","Wetland","Shallow Lake","OGW-629-1","OG-629-1",2012,"Calla palustris",1
55.881409,-111.402763,"Boreal","Wetland","Shallow Lake","OGW-636-1","OG-636-1",2013,"Persicaria amphibia",1
55.811905,-111.004028,"Boreal","Wetland","Shallow Lake","OGW-637-1","OG-637-1",2011,"Equisetum pratense",1
56.165104,-116.444389,"Boreal","Wetland","Shallow Lake","OGW-652-1","OG-652-1",2012,"Rumex occidentalis",1
55.866554,-113.291275,"Boreal","Wetland","Shallow Lake","OGW-662-1","OG-662-1",2011,"Persicaria amphibia",1
55.636261,-111.128052,"Boreal","Wetland","Shallow Lake","OGW-669-1","OG-669-1",2014,"Ceratophyllum demersum",1
55.636261,-111.128052,"Boreal","Wetland","Shallow Lake","OGW-669-2","OG-669-2",2014,"Equisetum arvense",1
55.620747,-110.728439,"Boreal","Wetland","Shallow Lake","OGW-670-21","OG-670-21",2015,"Equisetum arvense",1
55.952091,-115.889046,"Boreal","Wetland","Shallow Lake","OGW-685-1","OG-685-1",2012,"Persicaria amphibia",1
55.44717,-110.891159,"Boreal","Wetland","Shallow Lake","OGW-701-1","OG-701-1",2012,"Rhododendron groenlandicum",1
55.793797,-116.56929,"Boreal","Wetland","Shallow Lake","OGW-714-1","OG-714-1",2013,"Equisetum palustre",1
55.742378,-115.578911,"Boreal","Wetland","Shallow Lake","OGW-717-1","OG-717-1",2013,"Rumex occidentalis",1
55.723232,-115.245811,"Boreal","Wetland","Shallow Lake","OGW-718-1","OG-718-1",2011,"Rhododendron tomentosum",1
55.686321,-114.670769,"Boreal","Wetland","Shallow Lake","OGW-720-21","OG-720-21",2015,"Myriophyllum sibiricum",1
55.624916,-114.345428,"Foothills","Wetland","Shallow Lake","OGW-721-21","OG-721-21",2015,"Persicaria amphibia",1
55.252216,-110.911606,"Boreal","Wetland","Shallow Lake","OGW-732-1","OG-732-1",2013,"Equisetum fluviatile",1
55.593349,-115.911362,"Boreal","Wetland","Shallow Lake","OGW-747-1","OG-747-1",2012,"Equisetum fluviatile",1
55.403595,-113.770721,"Boreal","Wetland","Shallow Lake","OGW-754-1","OG-754-1",2011,"Equisetum arvense",1
55.164566,-111.923866,"Boreal","Wetland","Shallow Lake","OGW-760-1","OG-760-1",2011,"Persicaria amphibia",1
55.188187,-113.51355,"Boreal","Wetland","Shallow Lake","OGW-787-21","OG-787-21",2015,"Nuphar variegata",1
55.093498,-112.52639,"Boreal","Wetland","Shallow Lake","OGW-790-21","OG-790-21",2015,"Sagittaria cuneata",1
54.705143,-110.820778,"Boreal","Wetland","Shallow Lake","OGW-828-1","OG-828-1",2013,"Scutellaria galericulata",1
54.672474,-110.546539,"Boreal","Wetland","Shallow Lake","OGW-829-1","OG-829-1",2011,"Equisetum fluviatile",1
55.119804,-116.738426,"Boreal","Wetland","Shallow Lake","OGW-841-1","OG-841-1",2013,"Botrychium virginianum",1
54.539394,-110.877342,"Boreal","Wetland","Shallow Lake","OGW-860-21","OG-860-21",2015,"Lemna turionifera",1
53.872204,-111.464218,"Boreal","Wetland","Shallow Lake","OGW-990-21","OG-990-21",2015,"Calla palustris",1
53.726601,-110.260529,"Boreal","Wetland","Shallow Lake","OGW-994-1","OG-994-1",2011,"Mentha arvensis",1
