Protocol,ABMI.Site,Year,Latitude,Longitude,NSRNAME,NRNAME
Terrestrial,180,2010,58.592373,-111.314796,Peace-Athabasca Delta,Boreal
Terrestrial,207,2010,58.477882,-112.052505,Peace-Athabasca Delta,Boreal
Terrestrial,208,2010,58.485924,-111.694931,Peace-Athabasca Delta,Boreal
Terrestrial,209,2010,58.441406,-111.346474,Peace-Athabasca Delta,Boreal
Terrestrial,323,2010,57.931255,-113.273994,Lower Boreal Highlands,Boreal
Terrestrial,324,2010,57.876133,-113.004417,Upper Boreal Highlands,Boreal
Terrestrial,325,2010,57.861206,-112.580597,Lower Boreal Highlands,Boreal
Terrestrial,352,2010,57.713856,-113.323944,Lower Boreal Highlands,Boreal
Terrestrial,353,2010,57.68264,-112.992203,Lower Boreal Highlands,Boreal
Terrestrial,354,2010,57.685524,-112.631378,Upper Boreal Highlands,Boreal
Terrestrial,382,2010,57.568283,-113.389854,Lower Boreal Highlands,Boreal
Terrestrial,383,2010,57.537735,-113.120346,Upper Boreal Highlands,Boreal
Terrestrial,384,2010,57.482895,-112.775536,Upper Boreal Highlands,Boreal
Terrestrial,890,2010,54.431137,-111.544334,Dry Mixedwood,Boreal
Terrestrial,891,2010,54.3843,-111.243111,Dry Mixedwood,Boreal
Terrestrial,892,2010,54.366241,-110.994919,Dry Mixedwood,Boreal
Terrestrial,923,2010,54.233109,-111.660652,Dry Mixedwood,Boreal
Terrestrial,924,2010,54.236469,-111.340385,Dry Mixedwood,Boreal
Terrestrial,925,2010,54.163403,-110.990196,Dry Mixedwood,Boreal
Terrestrial,957,2010,54.041615,-111.403084,Dry Mixedwood,Boreal
Terrestrial,1177,2010,53.145187,-115.073296,Central Mixedwood,Boreal
Terrestrial,63,2011,59.416378,-111.659508,Northern Mixedwood,Boreal
Terrestrial,91,2011,59.212379,-111.772346,Central Mixedwood,Boreal
Terrestrial,120,2011,59.063084,-111.784248,Central Mixedwood,Boreal
Terrestrial,121,2011,59.016956,-111.443527,Peace-Athabasca Delta,Boreal
Terrestrial,241,2011,58.161541,-110.711548,Athabasca Plain,Boreal
Terrestrial,242,2011,58.15395,-110.411049,Athabasca Plain,Boreal
Terrestrial,272,2011,57.993595,-110.466278,Athabasca Plain,Boreal
Terrestrial,302,2011,57.803822,-110.653053,Central Mixedwood,Boreal
Terrestrial,332,2011,57.578438,-110.360809,Athabasca Plain,Boreal
Terrestrial,361,2011,57.375259,-110.357719,Athabasca Plain,Boreal
Terrestrial,362,2011,57.377434,-110.07328,Athabasca Plain,Boreal
Terrestrial,391,2011,57.260525,-110.455292,Central Mixedwood,Boreal
Terrestrial,392,2011,57.174755,-110.14296,Athabasca Plain,Boreal
Terrestrial,422,2011,56.990757,-110.242638,Athabasca Plain,Boreal
Terrestrial,451,2011,56.852806,-110.575729,Central Mixedwood,Boreal
Terrestrial,452,2011,56.856949,-110.307251,Athabasca Plain,Boreal
Terrestrial,481,2011,56.698807,-110.673233,Central Mixedwood,Boreal
Terrestrial,482,2011,56.648621,-110.33329,Central Mixedwood,Boreal
Terrestrial,483,2011,56.651634,-110.02491,Central Mixedwood,Boreal
Terrestrial,604,2011,56.039345,-111.209465,Lower Boreal Highlands,Boreal
Terrestrial,608,2011,55.91721,-110.027626,Central Mixedwood,Boreal
Terrestrial,640,2011,55.71085,-110.065269,Central Mixedwood,Boreal
Terrestrial,672,2011,55.529751,-110.113976,Central Mixedwood,Boreal
Terrestrial,956,2011,54.045712,-111.691193,Dry Mixedwood,Boreal
Terrestrial,958,2011,53.975182,-111.109261,Dry Mixedwood,Boreal
Terrestrial,984,2011,54.054386,-113.208633,Dry Mixedwood,Boreal
Terrestrial,985,2011,54.028,-112.908401,Dry Mixedwood,Boreal
Terrestrial,989,2011,53.857868,-111.749352,Dry Mixedwood,Boreal
Terrestrial,990,2011,53.872204,-111.464218,Dry Mixedwood,Boreal
Terrestrial,991,2011,53.823879,-111.167091,Dry Mixedwood,Boreal
Terrestrial,1017,2011,53.878666,-113.254288,Dry Mixedwood,Boreal
Terrestrial,1018,2011,53.872318,-112.986923,Dry Mixedwood,Boreal
Terrestrial,1022,2011,53.67614,-111.788589,Dry Mixedwood,Boreal
Terrestrial,1023,2011,53.671288,-111.449608,Dry Mixedwood,Boreal
Terrestrial,1024,2011,53.639076,-111.22509,Dry Mixedwood,Boreal
Terrestrial,35,2012,59.557568,-111.631203,Northern Mixedwood,Boreal
Terrestrial,54,2012,59.678719,-114.780563,Lower Boreal Highlands,Boreal
Terrestrial,55,2012,59.67028,-114.419548,Northern Mixedwood,Boreal
Terrestrial,56,2012,59.642456,-114.057098,Northern Mixedwood,Boreal
Terrestrial,82,2012,59.492878,-114.793625,Boreal Subarctic,Boreal
Terrestrial,83,2012,59.460358,-114.442337,Lower Boreal Highlands,Boreal
Terrestrial,84,2012,59.458614,-114.166542,Northern Mixedwood,Boreal
Terrestrial,111,2012,59.304123,-114.945435,Boreal Subarctic,Boreal
Terrestrial,112,2012,59.279404,-114.582375,Boreal Subarctic,Boreal
Terrestrial,113,2012,59.245296,-114.18441,Boreal Subarctic,Boreal
Terrestrial,134,2012,59.327,-117.027519,Northern Mixedwood,Boreal
Terrestrial,135,2012,59.292957,-116.65461,Northern Mixedwood,Boreal
Terrestrial,136,2012,59.248165,-116.391609,Lower Boreal Highlands,Boreal
Terrestrial,152,2012,58.781075,-110.862381,Athabasca Plain,Boreal
Terrestrial,153,2012,58.732189,-110.518013,Athabasca Plain,Boreal
Terrestrial,154,2012,58.704395,-110.185188,Athabasca Plain,Boreal
Terrestrial,163,2012,59.105827,-117.153389,Northern Mixedwood,Boreal
Terrestrial,164,2012,59.125423,-116.707664,Northern Mixedwood,Boreal
Terrestrial,165,2012,59.085716,-116.429916,Lower Boreal Highlands,Boreal
Terrestrial,181,2012,58.554272,-110.968216,Peace-Athabasca Delta,Boreal
Terrestrial,182,2012,58.5611,-110.643715,Athabasca Plain,Boreal
Terrestrial,183,2012,58.498306,-110.255699,Athabasca Plain,Boreal
Terrestrial,192,2012,58.978397,-117.153389,Central Mixedwood,Boreal
Terrestrial,193,2012,58.901939,-116.75296,Lower Boreal Highlands,Boreal
Terrestrial,194,2012,58.878773,-116.427071,Lower Boreal Highlands,Boreal
Terrestrial,210,2012,58.363522,-110.99514,Athabasca Plain,Boreal
Terrestrial,211,2012,58.377476,-110.641006,Athabasca Plain,Boreal
Terrestrial,212,2012,58.3046,-110.380775,Athabasca Plain,Boreal
Terrestrial,240,2012,58.251968,-111.048103,Athabasca Plain,Boreal
Terrestrial,241,2012,58.161541,-110.711548,Athabasca Plain,Boreal
Terrestrial,242,2012,58.15395,-110.411049,Athabasca Plain,Boreal
Terrestrial,270,2012,58.021748,-111.160591,Athabasca Plain,Boreal
Terrestrial,271,2012,58.014492,-110.813072,Athabasca Plain,Boreal
Terrestrial,272,2012,57.993595,-110.466278,Athabasca Plain,Boreal
Terrestrial,300,2012,57.907963,-111.262276,Athabasca Plain,Boreal
Terrestrial,301,2012,57.819054,-110.839073,Central Mixedwood,Boreal
Terrestrial,302,2012,57.803822,-110.653053,Central Mixedwood,Boreal
Terrestrial,397,2012,57.733917,-118.379807,Lower Boreal Highlands,Boreal
Terrestrial,398,2012,57.739853,-118.077888,Central Mixedwood,Boreal
Terrestrial,399,2012,57.703064,-117.774681,Dry Mixedwood,Boreal
Terrestrial,415,2012,57.246872,-112.510162,Central Mixedwood,Boreal
Terrestrial,416,2012,57.262726,-112.114517,Central Mixedwood,Boreal
Terrestrial,417,2012,57.194435,-111.831306,Central Mixedwood,Boreal
Terrestrial,421,2012,57.056065,-110.574104,Central Mixedwood,Boreal
Terrestrial,427,2012,57.572441,-118.473648,Lower Boreal Highlands,Boreal
Terrestrial,428,2012,57.568111,-118.121078,Lower Boreal Highlands,Boreal
Terrestrial,429,2012,57.544125,-117.802765,Lower Boreal Highlands,Boreal
Terrestrial,445,2012,57.102642,-112.584282,Central Mixedwood,Boreal
Terrestrial,446,2012,57.059208,-112.259789,Central Mixedwood,Boreal
Terrestrial,447,2012,57.008949,-111.88485,Central Mixedwood,Boreal
Terrestrial,457,2012,57.423565,-118.488312,Lower Boreal Highlands,Boreal
Terrestrial,458,2012,57.361053,-118.200798,Lower Boreal Highlands,Boreal
Terrestrial,459,2012,57.360245,-117.821838,Lower Boreal Highlands,Boreal
Terrestrial,475,2012,56.959236,-112.631226,Central Mixedwood,Boreal
Terrestrial,476,2012,56.894363,-112.319595,Central Mixedwood,Boreal
Terrestrial,477,2012,56.868309,-111.964401,Central Mixedwood,Boreal
Terrestrial,491,2012,57.176933,-117.569031,Dry Mixedwood,Boreal
Terrestrial,492,2012,57.163441,-117.215698,Dry Mixedwood,Boreal
Terrestrial,493,2012,57.087059,-116.834015,Dry Mixedwood,Boreal
Terrestrial,522,2012,56.98455,-117.54744,Dry Mixedwood,Boreal
Terrestrial,523,2012,56.979988,-117.263649,Dry Mixedwood,Boreal
Terrestrial,524,2012,56.917347,-116.898689,Dry Mixedwood,Boreal
Terrestrial,553,2012,56.826778,-117.636856,Dry Mixedwood,Boreal
Terrestrial,554,2012,56.804661,-117.347687,Dry Mixedwood,Boreal
Terrestrial,555,2012,56.76223,-117.039635,Dry Mixedwood,Boreal
Terrestrial,578,2012,56.733891,-119.645256,Upper Boreal Highlands,Boreal
Terrestrial,579,2012,56.731594,-119.276932,Upper Boreal Highlands,Boreal
Terrestrial,580,2012,56.700062,-118.932564,Upper Boreal Highlands,Boreal
Terrestrial,602,2012,56.086975,-111.859787,Lower Boreal Highlands,Boreal
Terrestrial,603,2012,56.078949,-111.547501,Lower Boreal Highlands,Boreal
Terrestrial,610,2012,56.545544,-119.629211,Dry Mixedwood,Boreal
Terrestrial,611,2012,56.541172,-119.269791,Dry Mixedwood,Boreal
Terrestrial,612,2012,56.500168,-118.954628,Dry Mixedwood,Boreal
Terrestrial,634,2012,55.959297,-112.013794,Lower Boreal Highlands,Boreal
Terrestrial,635,2012,55.89463,-111.675308,Lower Boreal Highlands,Boreal
Terrestrial,636,2012,55.881409,-111.402763,Lower Boreal Highlands,Boreal
Terrestrial,642,2012,56.349869,-119.655525,Dry Mixedwood,Boreal
Terrestrial,643,2012,56.341633,-119.329147,Dry Mixedwood,Boreal
Terrestrial,644,2012,56.319595,-119.027382,Dry Mixedwood,Boreal
Terrestrial,666,2012,55.765549,-112.066238,Lower Boreal Highlands,Boreal
Terrestrial,667,2012,55.709446,-111.70414,Lower Boreal Highlands,Boreal
Terrestrial,668,2012,55.687176,-111.442703,Lower Boreal Highlands,Boreal
Terrestrial,673,2012,56.180622,-119.65802,Dry Mixedwood,Boreal
Terrestrial,674,2012,56.209953,-119.368965,Dry Mixedwood,Boreal
Terrestrial,675,2012,56.164143,-119.098602,Dry Mixedwood,Boreal
Terrestrial,704,2012,55.996254,-119.681847,Dry Mixedwood,Boreal
Terrestrial,706,2012,55.982117,-119.114197,Dry Mixedwood,Boreal
Terrestrial,735,2012,55.823025,-119.752716,Dry Mixedwood,Boreal
Terrestrial,737,2012,55.801968,-119.107246,Dry Mixedwood,Boreal
Terrestrial,794,2012,54.970066,-111.336494,Central Mixedwood,Boreal
Terrestrial,826,2012,54.784748,-111.481438,Central Mixedwood,Boreal
Terrestrial,827,2012,54.737556,-111.114609,Central Mixedwood,Boreal
Terrestrial,828,2012,54.705143,-110.820778,Central Mixedwood,Boreal
Terrestrial,829,2012,54.672474,-110.546539,Central Mixedwood,Boreal
Terrestrial,858,2012,54.61285,-111.486748,Central Mixedwood,Boreal
Terrestrial,859,2012,54.523682,-111.148102,Dry Mixedwood,Boreal
Terrestrial,860,2012,54.539394,-110.877342,Dry Mixedwood,Boreal
Terrestrial,861,2012,54.463287,-110.591125,Dry Mixedwood,Boreal
Terrestrial,194,2013,58.878773,-116.427071,Lower Boreal Highlands,Boreal
Terrestrial,213,2013,58.28754,-110.057426,Athabasca Plain,Boreal
Terrestrial,231,2013,58.539162,-114.157448,Central Mixedwood,Boreal
Terrestrial,232,2013,58.473232,-113.745575,Central Mixedwood,Boreal
Terrestrial,233,2013,58.433887,-113.473282,Central Mixedwood,Boreal
Terrestrial,237,2013,58.346821,-112.116707,Peace-Athabasca Delta,Boreal
Terrestrial,238,2013,58.276688,-111.740158,Central Mixedwood,Boreal
Terrestrial,239,2013,58.281979,-111.373962,Athabasca Plain,Boreal
Terrestrial,261,2013,58.375652,-114.116852,Central Mixedwood,Boreal
Terrestrial,262,2013,58.348625,-113.829971,Central Mixedwood,Boreal
Terrestrial,263,2013,58.288086,-113.508781,Central Mixedwood,Boreal
Terrestrial,267,2013,58.177471,-112.180862,Central Mixedwood,Boreal
Terrestrial,268,2013,58.141891,-111.783432,Athabasca Plain,Boreal
Terrestrial,269,2013,58.078594,-111.46656,Athabasca Plain,Boreal
Terrestrial,291,2013,58.184917,-114.234863,Central Mixedwood,Boreal
Terrestrial,292,2013,58.147423,-113.858948,Central Mixedwood,Boreal
Terrestrial,293,2013,58.125996,-113.567711,Central Mixedwood,Boreal
Terrestrial,297,2013,57.949032,-112.23436,Lower Boreal Highlands,Boreal
Terrestrial,298,2013,57.974468,-111.857712,Central Mixedwood,Boreal
Terrestrial,299,2013,57.914551,-111.574265,Athabasca Plain,Boreal
Terrestrial,406,2013,57.584728,-115.434669,Central Mixedwood,Boreal
Terrestrial,407,2013,57.508667,-115.175079,Central Mixedwood,Boreal
Terrestrial,408,2013,57.492027,-114.845024,Central Mixedwood,Boreal
Terrestrial,418,2013,57.196716,-111.562981,Central Mixedwood,Boreal
Terrestrial,419,2013,57.150703,-111.222115,Central Mixedwood,Boreal
Terrestrial,420,2013,57.12814,-110.874931,Central Mixedwood,Boreal
Terrestrial,436,2013,57.399391,-115.440613,Central Mixedwood,Boreal
Terrestrial,437,2013,57.338673,-115.147408,Central Mixedwood,Boreal
Terrestrial,438,2013,57.335743,-114.848801,Central Mixedwood,Boreal
Terrestrial,448,2013,57.004749,-111.505981,Central Mixedwood,Boreal
Terrestrial,449,2013,56.976021,-111.28054,Central Mixedwood,Boreal
Terrestrial,450,2013,56.909969,-110.963531,Central Mixedwood,Boreal
Terrestrial,466,2013,57.207367,-115.556686,Central Mixedwood,Boreal
Terrestrial,467,2013,57.188461,-115.144821,Central Mixedwood,Boreal
Terrestrial,468,2013,57.12431,-114.855614,Central Mixedwood,Boreal
Terrestrial,478,2013,56.848339,-111.667648,Central Mixedwood,Boreal
Terrestrial,479,2013,56.755344,-111.322632,Central Mixedwood,Boreal
Terrestrial,480,2013,56.739231,-110.993187,Central Mixedwood,Boreal
Terrestrial,546,2013,56.933628,-119.881012,Lower Boreal Highlands,Boreal
Terrestrial,587,2013,56.55088,-116.733871,Dry Mixedwood,Boreal
Terrestrial,588,2013,56.568489,-116.374451,Central Mixedwood,Boreal
Terrestrial,589,2013,56.490124,-116.039406,Central Mixedwood,Boreal
Terrestrial,593,2013,56.385468,-114.746071,Lower Boreal Highlands,Boreal
Terrestrial,594,2013,56.345901,-114.465256,Lower Boreal Highlands,Boreal
Terrestrial,595,2013,56.336475,-114.09919,Central Mixedwood,Boreal
Terrestrial,605,2013,56.004623,-110.947266,Central Mixedwood,Boreal
Terrestrial,606,2013,55.985703,-110.633621,Central Mixedwood,Boreal
Terrestrial,607,2013,55.953419,-110.315483,Central Mixedwood,Boreal
Terrestrial,619,2013,56.345371,-116.711296,Central Mixedwood,Boreal
Terrestrial,620,2013,56.372555,-116.406296,Central Mixedwood,Boreal
Terrestrial,621,2013,56.331802,-116.141838,Central Mixedwood,Boreal
Terrestrial,625,2013,56.212494,-114.849663,Central Mixedwood,Boreal
Terrestrial,626,2013,56.22192,-114.478264,Central Mixedwood,Boreal
Terrestrial,627,2013,56.181553,-114.14048,Central Mixedwood,Boreal
Terrestrial,637,2013,55.811905,-111.004028,Central Mixedwood,Boreal
Terrestrial,638,2013,55.781212,-110.729614,Central Mixedwood,Boreal
Terrestrial,639,2013,55.747368,-110.403282,Central Mixedwood,Boreal
Terrestrial,651,2013,56.221806,-116.832489,Central Mixedwood,Boreal
Terrestrial,652,2013,56.165104,-116.444389,Central Mixedwood,Boreal
Terrestrial,653,2013,56.148235,-116.120285,Central Mixedwood,Boreal
Terrestrial,657,2013,56.028576,-114.892906,Central Mixedwood,Boreal
Terrestrial,658,2013,56.046543,-114.521767,Central Mixedwood,Boreal
Terrestrial,659,2013,55.977169,-114.198029,Central Mixedwood,Boreal
Terrestrial,669,2013,55.636261,-111.128052,Central Mixedwood,Boreal
Terrestrial,670,2013,55.620747,-110.728439,Central Mixedwood,Boreal
Terrestrial,671,2013,55.588326,-110.4412,Central Mixedwood,Boreal
Terrestrial,682,2013,56.021881,-116.822372,Central Mixedwood,Boreal
Terrestrial,683,2013,55.998497,-116.433823,Central Mixedwood,Boreal
Terrestrial,684,2013,55.997955,-116.186646,Central Mixedwood,Boreal
Terrestrial,691,2013,55.805695,-113.99424,Central Mixedwood,Boreal
Terrestrial,692,2013,55.787491,-113.671707,Central Mixedwood,Boreal
Terrestrial,693,2013,55.743893,-113.3946,Central Mixedwood,Boreal
Terrestrial,694,2013,55.672577,-113.04023,Central Mixedwood,Boreal
Terrestrial,695,2013,55.677059,-112.734268,Central Mixedwood,Boreal
Terrestrial,696,2013,55.653831,-112.423393,Lower Boreal Highlands,Boreal
Terrestrial,713,2013,55.883343,-116.879593,Central Mixedwood,Boreal
Terrestrial,714,2013,55.793797,-116.56929,Central Mixedwood,Boreal
Terrestrial,715,2013,55.804096,-116.189377,Central Mixedwood,Boreal
Terrestrial,724,2013,55.564034,-113.352173,Central Mixedwood,Boreal
Terrestrial,725,2013,55.517902,-113.069962,Central Mixedwood,Boreal
Terrestrial,726,2013,55.485153,-112.846214,Central Mixedwood,Boreal
Terrestrial,727,2013,55.443119,-112.50106,Central Mixedwood,Boreal
Terrestrial,744,2013,55.694748,-116.895493,Dry Mixedwood,Boreal
Terrestrial,745,2013,55.652092,-116.641418,Dry Mixedwood,Boreal
Terrestrial,746,2013,55.645458,-116.283638,Central Mixedwood,Boreal
Terrestrial,753,2013,55.416237,-114.079887,Central Mixedwood,Boreal
Terrestrial,754,2013,55.403595,-113.770721,Central Mixedwood,Boreal
Terrestrial,755,2013,55.346962,-113.453072,Central Mixedwood,Boreal
Terrestrial,756,2013,55.344795,-113.137398,Central Mixedwood,Boreal
Terrestrial,757,2013,55.323009,-112.864319,Central Mixedwood,Boreal
Terrestrial,758,2013,55.27935,-112.542313,Central Mixedwood,Boreal
Terrestrial,770,2013,55.640907,-118.863098,Dry Mixedwood,Boreal
Terrestrial,771,2013,55.596569,-118.537384,Dry Mixedwood,Boreal
Terrestrial,772,2013,55.548206,-118.215012,Dry Mixedwood,Boreal
Terrestrial,776,2013,55.488499,-116.908836,Dry Mixedwood,Boreal
Terrestrial,777,2013,55.483208,-116.593346,Dry Mixedwood,Boreal
Terrestrial,778,2013,55.454884,-116.301064,Dry Mixedwood,Boreal
Terrestrial,803,2013,55.431545,-118.535416,Dry Mixedwood,Boreal
Terrestrial,804,2013,55.365131,-118.21962,Dry Mixedwood,Boreal
Terrestrial,808,2013,55.339794,-117.020355,Dry Mixedwood,Boreal
Terrestrial,809,2013,55.315441,-116.686966,Central Mixedwood,Boreal
Terrestrial,810,2013,55.281036,-116.385315,Central Mixedwood,Boreal
Terrestrial,830,2013,54.632225,-110.175346,Central Mixedwood,Boreal
Terrestrial,836,2013,55.206089,-118.290535,Dry Mixedwood,Boreal
Terrestrial,840,2013,55.110153,-117.031487,Dry Mixedwood,Boreal
Terrestrial,841,2013,55.119804,-116.738426,Central Mixedwood,Boreal
Terrestrial,842,2013,55.067348,-116.368378,Central Mixedwood,Boreal
Terrestrial,862,2013,54.404869,-110.262115,Dry Mixedwood,Boreal
Terrestrial,1077,2013,53.756496,-115.468903,Central Mixedwood,Boreal
Terrestrial,1078,2013,53.731216,-115.185341,Central Mixedwood,Boreal
Terrestrial,1079,2013,53.71125,-114.873329,Dry Mixedwood,Boreal
Terrestrial,1111,2013,53.515854,-115.19281,Central Mixedwood,Boreal
Terrestrial,1112,2013,53.505585,-114.96003,Dry Mixedwood,Boreal
Terrestrial,1143,2013,53.34864,-115.351357,Central Mixedwood,Boreal
Terrestrial,1144,2013,53.356602,-114.979057,Dry Mixedwood,Boreal
Terrestrial,1356,2013,51.942356,-114.136139,Dry Mixedwood,Boreal
Terrestrial,40,2014,59.992634,-119.732986,Northern Mixedwood,Boreal
Terrestrial,41,2014,59.946846,-119.345093,Northern Mixedwood,Boreal
Terrestrial,68,2014,59.813072,-119.770706,Northern Mixedwood,Boreal
Terrestrial,69,2014,59.810764,-119.458748,Northern Mixedwood,Boreal
Terrestrial,95,2014,59.065983,-110.411041,Athabasca Plain,Boreal
Terrestrial,96,2014,59.053726,-110.027939,Athabasca Plain,Boreal
Terrestrial,97,2014,59.663017,-119.780594,Northern Mixedwood,Boreal
Terrestrial,98,2014,59.598625,-119.478241,Northern Mixedwood,Boreal
Terrestrial,124,2014,58.892406,-110.409058,Athabasca Plain,Boreal
Terrestrial,125,2014,58.865517,-110.195,Athabasca Plain,Boreal
Terrestrial,128,2014,59.447678,-119.101288,Northern Mixedwood,Boreal
Terrestrial,129,2014,59.431057,-118.767242,Lower Boreal Highlands,Boreal
Terrestrial,130,2014,59.372177,-118.382347,Lower Boreal Highlands,Boreal
Terrestrial,157,2014,59.255928,-119.221596,Lower Boreal Highlands,Boreal
Terrestrial,158,2014,59.225224,-118.862061,Lower Boreal Highlands,Boreal
Terrestrial,159,2014,59.227409,-118.438774,Lower Boreal Highlands,Boreal
Terrestrial,186,2014,59.08355,-119.146049,Central Mixedwood,Boreal
Terrestrial,187,2014,59.021698,-118.882507,Central Mixedwood,Boreal
